2010,0,0,0,0.99506129288296885
2010,0,0,1,0.9997329119277073
2010,0,0,2,0.9997673746628617
2010,0,0,3,0.9998018373980162
2010,0,0,4,0.99983630013317071
2010,0,0,5,0.9998707628683251
2010,0,0,6,0.99925766097332502
2010,0,0,7,0.99911661894097925
2010,0,0,8,0.99928255714716774
2010,0,0,9,0.99959039596777055
2010,0,0,10,0.99987505577866886
2010,0,0,11,0.99993553081056696
2010,0,0,12,0.99999600584246506
2010,0,0,13,0.99988918005256333
2010,0,0,14,0.99973220018356157
2010,0,0,15,0.99957110108703506
2010,0,0,16,0.99944302923958872
2010,0,0,17,0.99934957761794985
2010,0,0,18,0.99928345082387493
2010,0,0,19,0.9992373534591219
2010,0,0,20,0.99920399012544781
2010,0,0,21,0.99917718546494128
2010,0,0,22,0.99915524428101521
2010,0,0,23,0.99913759141741387
2010,0,0,24,0.99912365171788098
2010,0,0,25,0.9991128500261609
2010,0,0,26,0.99910404819660326
2010,0,0,27,0.9990938561259779
2010,0,0,28,0.99907832072165981
2010,0,0,29,0.99905348889102441
2010,0,0,30,0.99901540754144724
2010,0,0,31,0.99896130264506067
2010,0,0,32,0.99889311643302781
2010,0,0,33,0.99881397020126805
2010,0,0,34,0.99872698524570169
2010,0,0,35,0.99863528286224867
2010,0,0,36,0.998540437715562
2010,0,0,37,0.99843783794522423
2010,0,0,38,0.9983213250595504
2010,0,0,39,0.99818474056685547
2010,0,0,40,0.99802192597545536
2010,0,0,41,0.99782819416283264
2010,0,0,42,0.99760474348314032
2010,0,0,43,0.9973542436596986
2010,0,0,44,0.9970793644158279
2010,0,0,45,0.99678277547484928
2010,0,0,46,0.99646564505091728
2010,0,0,47,0.99612313532152419
2010,0,0,48,0.99574890695499585
2010,0,0,49,0.99533662061965866
2010,0,0,50,0.99487993698383925
2010,0,0,51,0.9943756537877233
2010,0,0,52,0.99383311705893462
2010,0,0,53,0.99326480989695587
2010,0,0,54,0.9926832154012698
2010,0,0,55,0.9921008166713603
2010,0,0,56,0.99152647956997486
2010,0,0,57,0.99095460101292232
2010,0,0,58,0.99037596067927613
2010,0,0,59,0.98978133824810965
2010,0,0,60,0.98916151339849723
2010,0,0,61,0.98850125973342606
2010,0,0,62,0.98776132655154048
2010,0,0,63,0.98689645707539786
2010,0,0,64,0.9858613945275565
2010,0,0,65,0.98461088213057446
2010,0,0,66,0.98311716094323465
2010,0,0,67,0.98142246336921957
2010,0,0,68,0.97958651964843557
2010,0,0,69,0.97766906002079002
2010,0,0,70,0.97572981472619025
2010,0,0,71,0.97379502058473
2010,0,0,72,0.97175694073725127
2010,0,0,73,0.96947434490478201
2010,0,0,74,0.96680600280835083
2010,0,0,75,0.96361068416898643
2010,0,0,76,0.9597590428954611
2010,0,0,77,0.95516926964752202
2010,0,0,78,0.94977143927265972
2010,0,0,79,0.9434956266183655
2010,0,0,80,0.93627190653213044
2010,0,0,81,0.92804403035963356
2010,0,0,82,0.91881045543930817
2010,0,0,83,0.9085833156077745
2010,0,0,84,0.89737474470165401
2010,0,0,85,0.8851968765575684
2010,0,0,86,0.87209541342944064
2010,0,0,87,0.85825033124040584
2010,0,0,88,0.8438751743309002
2010,0,0,89,0.82918348704136069
2010,0,0,90,0.8143888137122246
2010,0,0,91,0.79957684840252319
2010,0,0,92,0.78432188404566583
2010,0,0,93,0.76807036329365597
2010,0,0,94,0.75026872879849693
2010,0,0,95,0.73036342321219305
2010,0,0,96,0.70776437033890605
2010,0,0,97,0.68173541859143194
2010,0,0,98,0.65150389753472437
2010,0,0,99,0.61629713673373743
2010,0,0,100,0.57534246575342562
2010,0,1,0,0.99516503951650215
2010,0,1,1,0.99988368035361086
2010,0,1,2,0.99988833236659391
2010,0,1,3,0.99989298437957685
2010,0,1,4,0.9998976363925598
2010,0,1,5,0.99990228840554285
2010,0,1,6,0.99924099207909878
2010,0,1,7,0.99906240572375926
2010,0,1,8,0.99920714532331412
2010,0,1,9,0.99951582686155316
2010,0,1,10,0.99982906632226676
2010,0,1,11,0.99984657360356488
2010,0,1,12,0.999864080884863
2010,0,1,13,0.99988158816616102
2010,0,1,14,0.99989909544745914
2010,0,1,15,0.99991660272875726
2010,0,1,16,0.9998391330427614
2010,0,1,17,0.99977642291962077
2010,0,1,18,0.99972743949701781
2010,0,1,19,0.99969114991263619
2010,0,1,20,0.99966652130415901
2010,0,1,21,0.99965241016629736
2010,0,1,22,0.99964723042187276
2010,0,1,23,0.99964928535073416
2010,0,1,24,0.99965687823273064
2010,0,1,25,0.99966831234771192
2010,0,1,26,0.99968121165701862
2010,0,1,27,0.99969048284795814
2010,0,1,28,0.99969035328932931
2010,0,1,29,0.99967505034993054
2010,0,1,30,0.99963880139856187
2010,0,1,31,0.99957755103495105
2010,0,1,32,0.99949411278254419
2010,0,1,33,0.99939301739571584
2010,0,1,34,0.9992787956288417
2010,0,1,35,0.99915597823629643
2010,0,1,36,0.9990286766722366
2010,0,1,37,0.99889932518994162
2010,0,1,38,0.99876993874247189
2010,0,1,39,0.99864253228288768
2010,0,1,40,0.99851912076424987
2010,0,1,41,0.99839978367357807
2010,0,1,42,0.99827685863372839
2010,0,1,43,0.99814074780151563
2010,0,1,44,0.99798185333375455
2010,0,1,45,0.99779057738726118
2010,0,1,46,0.99756197004198688
2010,0,1,47,0.99730967307042961
2010,0,1,48,0.99705197616822416
2010,0,1,49,0.99680716903100497
2010,0,1,50,0.99659354135440725
2010,0,1,51,0.99642323311166847
2010,0,1,52,0.99628378538643703
2010,0,1,53,0.99615658953996422
2010,0,1,54,0.99602303693350136
2010,0,1,55,0.99586451892830041
2010,0,1,56,0.99566442675991929
2010,0,1,57,0.99541415116114518
2010,0,1,58,0.99510708273907078
2010,0,1,59,0.99473661210078979
2010,0,1,60,0.99429612985339644
2010,0,1,61,0.99377824380470459
2010,0,1,62,0.99317243056541149
2010,0,1,63,0.99246738394693412
2010,0,1,64,0.99165179776069079
2010,0,1,65,0.9907143658180988
2010,0,1,66,0.9896473726936923
2010,0,1,67,0.98845746601446982
2010,0,1,68,0.9871548841705462
2010,0,1,69,0.98574986555203603
2010,0,1,70,0.98425264854905481
2010,0,1,71,0.98265327662464275
2010,0,1,72,0.98086101353354382
2010,0,1,73,0.97876492810342697
2010,0,1,74,0.97625408916196166
2010,0,1,75,0.97321756553681804
2010,0,1,76,0.96958540258927672
2010,0,1,77,0.96545155181506592
2010,0,1,78,0.96095094124352554
2010,0,1,79,0.95621849890399524
2010,0,1,80,0.95138915282581515
2010,0,1,81,0.94648754407013658
